xi,phi_prime,phat
-71.2890625,-0.00015425615473185693,-9.52184006768747e-15
-71.19140625,-0.00027124879249719827,-9.552275231483772e-15
-71.09375,-0.0003771993106248865,-9.514285206424378e-15
-70.99609375,-0.00046668895152630094,-9.192092470609452e-15
-70.8984375,-0.0005350014297004134,-8.804211193328378e-15
-70.80078125,-0.0005783682770716383,-8.144118448125211e-15
-70.703125,-0.0005941725034184432,-7.440982257148908e-15
-70.60546875,-0.000581099740907033,-6.496930848025144e-15
-70.5078125,-0.0005392283940930681,-5.550862043152785e-15
-70.41015625,-0.0004700531393517449,-4.412156942791173e-15
-70.3125,-0.0003764392779156475,-3.327647039065261e-15
-70.21484375,-0.0002625088022926105,-2.1117597046482594e-15
-70.1171875,-0.0001334624188206221,-1.0164907242600443e-15
-70.01953125,4.654982577441924e-06,1.4200176738337677e-16
-69.921875,0.00014523497818238803,1.1102629817543691e-15
-69.82421875,0.0002814194590124113,2.0745016695032466e-15
-69.7265625,0.000406432864844045,2.784138827521814e-15
-69.62890625,0.0005139167941191805,3.4322227492378344e-15
-69.53125,0.0005982505593793985,3.775567827113182e-15
-69.43359375,0.0006548416412793416,4.0183936475548305e-15
-69.3359375,0.0006803711823975934,3.928940512626989e-15
-69.23828125,0.000672981602482084,3.726187093672035e-15
-69.140625,0.0006323960300261763,3.1926586020307105e-15
-69.04296875,0.0005599624063385157,2.564107940812685e-15
-68.9453125,0.00045861868529919586,1.638221915739316e-15
-68.84765625,0.0003327793504356001,6.672103413932755e-16
-68.75,0.00018814732553806357,-5.376328751720852e-16
-68.65234375,3.1459073806362685e-05,-1.7105712650276524e-15
-68.5546875,-0.0001298259109249111,-3.030943872982247e-15
-68.45703125,-0.00028787709383544893,-4.2248516905398945e-15
-68.359375,-0.0004348699462004417,-5.468776446526482e-15
-68.26171875,-0.00056337008401937,-6.488124486375866e-15
-68.1640625,-0.0006667058272515035,-7.464624729600135e-15
-68.06640625,-0.0007393106978040707,-8.131329173286397e-15
-67.96875,-0.000777018463154925,-8.68349597774734e-15
-67.87109375,-0.0007772952957217246,-8.869640065639992e-15
-67.7734375,-0.0007393963760274074,-8.905416678454912e-15
-67.67578125,-0.0006644377122930278,-8.560357542680722e-15
-67.578125,-0.0005553779226669416,-8.07444311986233e-15
-67.48046875,-0.0004169090526018904,-7.240241201048532e-15
-67.3828125,-0.00025525996644682597,-6.32197151561126e-15
-67.28515625,-7.792024605552236e-05,-5.1328086311057504e-15
-67.1875,0.00010670337929851066,-3.956554955331824e-15
-67.08984375,0.0002896824644353469,-2.62028685511155e-15
-66.9921875,0.0004619956586873804,-1.4187502425182974e-15
-66.89453125,0.0006149703992624706,-1.8267299134522663e-16
-66.796875,0.00074071596424197,7.934060864837764e-16
-66.69921875,0.0008325263845671859,1.6867816336888985e-15
-66.6015625,0.000885232809601415,2.2148474048451302e-15
-66.50390625,0.0008954870431349025,2.5739472072015373e-15
-66.40625,0.0008619610316864179,2.5031918317966406e-15
-66.30859375,0.0007854509478018926,2.2261029984583933e-15
-66.2109375,0.0006688789937293547,1.5094499091865001e-15
-66.11328125,0.000517190938047443,6.073543854266328e-16
-66.015625,0.0003371524613087936,-6.850464346004023e-16
-65.91796875,0.00013705238018461727,-2.085124690415347e-15
-65.8203125,-7.367449228758522e-05,-3.774267542171438e-15
-65.72265625,-0.00028488794392866825,-5.448685950873346e-15
-65.625,-0.00048622610078846414,-7.2758370520453e-15
-65.52734375,-0.0006676094954389364,-8.942178303930806e-15
-65.4296875,-0.0008197412128557391,-1.0613893476076813e-14
-65.33203125,-0.0009345785613822436,-1.1980905321743402e-14
-65.234375,-0.0010057525955917423,-1.3221415149665329e-14
-65.13671875,-0.001028913869262942,-1.4041527994784805e-14
-65.0390625,-0.0010019859448989967,-1.4643007929595987e-14
-64.94140625,-0.0009253123151215649,-1.4757947117216257e-14
-64.84375,-0.0008016873191330164,-1.4619332041171158e-14
-64.74609375,-0.0006362671502335291,-1.3990438927184816e-14
-64.6484375,-0.000436362883853016,-1.3137966409729965e-14
-64.55078125,-0.000211123332081763,-1.1856002417324592e-14
-64.453125,2.8878850868990537e-05,-1.0441735708233375e-14
-64.35546875,0.00027213931308013903,-8.714063839753096e-15
-64.2578125,0.0005067696464541704,-6.992035014950566e-15
-64.16015625,0.0007210745690621258,-5.108356914519952e-15
-64.0625,0.0009041307300059018,-3.3912602605766875e-15
-63.96484375,0.0010463386139386644,-1.6734268746136808e-15
-63.8671875,0.0011399198360633079,-2.778364893139998e-16
-63.76953125,0.0011793343220842052,9.771592161987529e-16
-63.671875,0.0011615953764454992,1.787315603463306e-15
-63.57421875,0.0010864652882708482,2.36070702597992e-15
-63.4765625,0.0009565196971947529,2.4219119166676713e-15
-63.37890625,0.0007770751683391083,2.213047198932468e-15
-63.28125,0.0005559810179476925,1.4923671052476076e-15
-63.18359375,0.0003032830671157814,5.379787639535122e-16
-63.0859375,3.0773371122432304e-05,-8.593520187313116e-16
-62.98828125,-0.00024855423504391354,-2.3897535001835312e-15
-62.890625,-0.0005211179931561774,-4.237012386008948e-15
-62.79296875,-0.0007734028587798718,-6.06909000623784e-15
-62.6953125,-0.0009926247532252564,-8.056204633511947e-15
-62.59765625,-0.0011673721674207661,-9.857756105080264e-15
-62.5,-0.0012881932818634657,-1.1645110547840542e-14
-62.40234375,-0.001348098744067077,-1.3084191273023485e-14
-62.3046875,-0.001342953712701678,-1.4362301719304468e-14
-62.20703125,-0.0012717376196441392,-1.5165708267225823e-14
-62.109375,-0.001136656116235861,-1.570981756421668e-14
-62.01171875,-0.0009430966048701596,-1.5711182794629844e-14
-61.9140625,-0.0006994262886316268,-1.542072249630151e-14
-61.81640625,-0.00041663944597218475,-1.458974519312657e-14
-61.71875,-0.00010786826096052487,-1.3506039143681266e-14
-61.62109375,0.00021222137462335375,-1.1953945518081326e-14
-61.5234375,0.0005281215080611271,-1.025338427892741e-14
-61.42578125,0.0008242287345311222,-8.214175789409712e-15
-61.328125,0.001085609916799232,-6.178459770544396e-15
-61.23046875,0.001298749539902232,-3.969534489587777e-15
-61.1328125,0.0014522414593444615,-1.9382100364788692e-15
-61.03515625,0.001537389903271876,9.326624804381532e-17
-60.9375,0.0015486884807875375,1.780410704662525e-15
-60.83984375,0.001484151444558246,3.316868853455448e-15
-60.7421875,0.0013454783025331244,4.3783378137093585e-15
-60.64453125,0.0011380407347232984,5.186564343844762e-15
-60.546875,0.0008706892766178986,5.447539998243512e-15
-60.44921875,0.0005553859679026219,5.418755280756641e-15
-60.3515625,0.00020667772617676052,4.841159312890704e-15
-60.25390625,-0.00015896682053164198,4.009496627775282e-15
-60.15625,-0.0005239272927290492,2.6979200813889583e-15
-60.05859375,-0.0008702728451931876,1.2335756299665415e-15
-59.9609375,-0.0011806351775666786,-5.837898168644505e-16
-59.86328125,-0.0014390713360509693,-2.4048255839488224e-15
-59.765625,-0.0016318739862496126,-4.416688124129304e-15
-59.66796875,-0.0017482884725838247,-6.261753839548469e-15
-59.5703125,-0.001781099609879496,-8.128839486794247e-15
-59.47265625,-0.0017270566758067255,-9.667087379062658e-15
-59.375,-0.0015871122761348187,-1.1081586356310667e-14
-59.27734375,-0.0013664593522014355,-1.2041582218264849e-14
-59.1796875,-0.0010743602039205396,-1.2779954732217563e-14
-59.08203125,-0.0007237715705672327,-1.2995318544287991e-14
-58.984375,-0.00033078003845089414,-1.2955021937196615e-14
-58.88671875,8.61281881618484e-05,-1.2390800161955038e-14
-58.7890625,0.0005069303375516087,-1.160517412417461e-14
-58.69140625,0.0009110228122512814,-1.0360674675938273e-14
-58.59375,0.0012782240673549626,-8.989803573799806e-15
-58.49609375,0.0015897758521421015,-7.277957415609571e-15
-58.3984375,0.0018292932430161537,-5.577341841804338e-15
-58.30078125,0.0019836155860922518,-3.6839884096865055e-15
-58.203125,0.0020435145954851163,-1.9562493043404787e-15
-58.10546875,0.002004222220533806,-1.8658190809265398e-16
-58.0078125,0.0018657492008332152,1.2747088419117813e-15
-57.91015625,0.0016329750581362628,2.6523196774363347e-15
-57.8125,0.0013155011573903659,3.616211779178668e-15
-57.71484375,0.000927269873644543,4.41845753479361e-15
-57.6171875,0.0004859642938803086,4.757139013948065e-15
-57.51953125,1.22137230623673e-05,4.916955146175789e-15
-57.421875,-0.00047135994438261695,4.626337415973612e-15
-57.32421875,-0.0009412116435470329,4.201837734285721e-15
-57.2265625,-0.001374008616648428,3.398536602608695e-15
-57.12890625,-0.0017477780503239724,2.5584138205023744e-15
-57.03125,-0.002043011255480714,1.4543675672233775e-15
-56.93359375,-0.002243669651542353,4.4299741032449263e-16
-56.8359375,-0.0023380413243457394,-6.972866907444296e-16
-56.73828125,-0.002319402994938479,-1.6082057305472694e-15
-56.640625,-0.002186450663450167,-2.5188747045674603e-15
-56.54296875,-0.0019434726670989426,-3.0819908746941855e-15
-56.4453125,-0.0016002509686973406,-3.545953193679139e-15
-56.34765625,-0.0011716896329302233,-3.584723589340051e-15
-56.25,-0.0006771830105354326,-3.4743908435529403e-15
-56.15234375,-0.0001397494533488233,-2.9164533859525327e-15
-56.0546875,0.0004150312906332713,-2.2185112307491e-15
-55.95703125,0.0009602281780932547,-1.1106595540330534e-15
-55.859375,0.0014688592399477402,6.960112159643801e-17
-55.76171875,0.0019152193533290584,1.5678713852852116e-15
-55.6640625,0.0022761700349872866,3.0235668468146804e-15
-55.56640625,0.0025323266566530302,4.66718296605111e-15
-55.46875,0.002669082563220785,6.1261888863040325e-15
-55.37109375,0.0026774167565287907,7.628527925526202e-15
-55.2734375,0.0025544417407401855,8.803029143380643e-15
-55.17578125,0.0023036603010386184,9.888709082330287e-15
-55.078125,0.001934913803905684,1.0529019790043414e-14
-54.98046875,0.0014640193790873093,1.0986254246332906e-14
-54.8828125,0.0009121083709362122,1.0929092973256399e-14
-54.78515625,0.0003046930215258181,1.0651611718741668e-14
-54.6875,-0.00032949818586763444,9.85367909478656e-15
-54.58984375,-0.0009598643498173283,8.864187540257198e-15
-54.4921875,-0.001555393465539464,7.414062920988877e-15
-54.39453125,-0.0020861727493082806,5.863906170372372e-15
-54.296875,-0.0025248757175477883,3.969452124319089e-15
-54.19921875,-0.0028481532777028234,2.1139426991622188e-15
-54.1015625,-0.003037859003037713,6.651781835300556e-17
-54.00390625,-0.003082045082079758,-1.7801829243684955e-15
-53.90625,-0.0029756749940123804,-3.6580086076975634e-15
-53.80859375,-0.0027210114568586904,-5.179713083573071e-15
-53.7109375,-0.0023276531367214374,-6.592769055064426e-15
-53.61328125,-0.001812210359608772,-7.528945818585649e-15
-53.515625,-0.0011976278401026332,-8.263246745041945e-15
-53.41796875,-0.0005121803484561087,-8.456034520952805e-15
-53.3203125,0.00021181567804730425,-8.416667158074557e-15
-53.22265625,0.0009395162573933938,-7.83780078457097e-15
-53.125,0.0016352187424594352,-7.0636258621423355e-15
-53.02734375,0.0022641052409725347,-5.816381598169362e-15
-52.9296875,0.002793975115834815,-4.469576618182383e-15
-52.83203125,0.0031968802004036473,-2.7667902346701312e-15
-52.734375,0.0034505799002949727,-1.1003983688190372e-15
-52.63671875,0.0035397411621097053,7.765702342326792e-16
-52.5390625,0.0034568199729433004,2.465730521588693e-15
-52.44140625,0.003202575988998205,4.217892817875043e-15
-52.34375,0.0027861893081163897,5.641617768220989e-15
-52.24609375,0.0022249674073918243,7.003666022001589e-15
-52.1484375,0.0015436499427477772,7.930187167143645e-15
-52.05078125,0.0007733385186238008,8.712803796047843e-15
-51.953125,-4.9903182276546924e-05,9.002109938236457e-15
-51.85546875,-0.0008867171706705663,9.119147852078955e-15
-51.7578125,-0.0016963113597557103,8.740915708573891e-15
-51.66015625,-0.0024384262461844605,8.217375169879187e-15
-51.5625,-0.0030753152975588264,7.24921605001322e-15
-51.46484375,-0.003573643562728093,6.2105767940127475e-15
-51.3671875,-0.0039062106247666293,4.819154454631365e-15
-51.26953125,-0.004053410054701928,3.465142435088078e-15
-51.171875,-0.004004347924122674,1.874070223325256e-15
-51.07421875,-0.003757557441088487,4.4240076813687725e-16
-50.9765625,-0.0033212648940451166,-1.1065014493571664e-15
-50.87890625,-0.002713183112921488,-2.3797538153489678e-15
-50.78125,-0.0019598316389893714,-3.6655303798334945e-15
-50.68359375,-0.0010954066151031235,-4.582906120498185e-15
-50.5859375,-0.0001602468005136051,-5.438802839015554e-15
-50.48828125,0.0008010362224887026,-5.870043332844509e-15
-50.390625,0.0017416769281324222,-6.2065982220376765e-15
-50.29296875,0.0026150225720354215,-6.1056269867217926e-15
-50.1953125,0.0033768370615184233,-5.921112979735793e-15
-50.09765625,0.003987527482843641,-5.330053239672499e-15
-50.0,0.00441418096507962,-4.708506513537222e-15
-49.90234375,0.004632307589797726,-3.749792739472547e-15
-49.8046875,0.0046271985167026615,-2.8472550620143975e-15
-49.70703125,0.004394826628230511,-1.7044680390387882e-15
-49.609375,0.003942238811714474,-7.248717059296619e-16
-49.51171875,0.0032874133260371165,3.8575267336960976e-16
-49.4140625,0.002458581311560166,1.2224928979743852e-15
-49.31640625,0.0014930371569843387,2.0863125035866497e-15
-49.21875,0.00043548698770025634,2.5797720561533724e-15
-49.12109375,-0.0006639930622314984,3.0191621948456274e-15
-49.0234375,-0.0017522977799144506,3.0222984131583203e-15
-48.92578125,-0.0027758264548769927,2.9278145332130787e-15
-48.828125,-0.0036830914707785415,2.37441856957232e-15
-48.73046875,-0.004427278149237135,1.7269902553898825e-15
-48.6328125,-0.004968631338883021,6.471295157639075e-16
-48.53515625,-0.0052765491390213415,-4.739836645451303e-16
-48.4375,-0.005331274774338504,-1.953851783537435e-15
-48.33984375,-0.005125093870824595,-3.379057885204238e-15
-48.2421875,-0.004662965803149137,-5.052335102241371e-15
-48.14453125,-0.003962543665833952,-6.546081841810598e-15
-48.046875,-0.003053566686405349,-8.158056366014184e-15
-47.94921875,-0.0019766401763712704,-9.457245019983026e-15
-47.8515625,-0.000781449764740759,-1.0747839742256837e-14
-47.75390625,0.0004755130906544788,-1.1607080484142044e-14
-47.65625,0.0017336102764993367,-1.2356971405042702e-14
-47.55859375,0.0029309746824885924,-1.2593348043260368e-14
-47.4609375,0.0040075442984224335,-1.2665032190517207e-14
-47.36328125,0.004908062212238188,-1.2193645555019667e-14
-47.265625,0.0055848914347195605,-1.1559801970592642e-14
-47.16796875,0.0060005009625702654,-1.041336338332322e-14
-47.0703125,0.006129494575197015,-9.166702878443794e-15
-46.97265625,0.005960075630004269,-7.495172163527815e-15
-46.875,0.005494868300001701,-5.837404297628541e-15
-46.77734375,0.004751046729753011,-3.886395193647821e-15
-46.6796875,0.003759756803686473,-2.097294508521199e-15
-46.58203125,0.0025648489458907817,-1.6908193586159472e-16
-46.484375,0.0012209730570492423,1.439471298855605e-15
-46.38671875,-0.00020888303187280234,3.036794341499037e-15
-46.2890625,-0.001656303485532511,4.173828300701932e-15
-46.19140625,-0.0030506724434531513,5.179396892356984e-15
-46.09375,-0.004322572771335606,5.626052876657369e-15
-45.99609375,-0.005407197283471033,5.87329642402799e-15
-45.8984375,-0.006247609611113688,5.523502306520053e-15
-45.80078125,-0.006797694351252106,4.972633348223461e-15
-45.703125,-0.007024645906316531,3.855692968023529e-15
-45.60546875,-0.0069108626486120844,2.6047901218182016e-15
-45.5078125,-0.006455137503004491,8.840252725065213e-16
-45.41015625,-0.005673067120599814,-8.446624880222715e-16
-45.3125,-0.00459663839120082,-2.897154789028633e-15
-45.21484375,-0.003272991506426547,-4.793198969627826e-15
-45.1171875,-0.001762401070583757,-6.841958639859602e-15
-45.01953125,-0.000135558492709184,-8.559298673913015e-15
-44.921875,0.001529722452162126,-1.0262805134672127e-14
-44.82421875,0.003152221883410757,-1.1479516847262118e-14
-44.7265625,0.004651271499337176,-1.2549743620200228e-14
-44.62890625,0.005950757348897134,-1.3024578705686545e-14
-44.53125,0.006982965984335533,-1.327822051416787e-14
-44.43359375,0.007692077880051317,-1.289441362814236e-14
-44.3359375,0.008037128219734162,-1.2286960326172551e-14
-44.23828125,0.007994280934900322,-1.1075057963389445e-14
-44.140625,0.007558295580276259,-9.711999024999938e-15
-44.04296875,0.006743106158364412,-7.84906971864257e-15
-43.9453125,0.0055814740516928136,-5.972778491040391e-15
-43.84765625,0.004123721451310021,-3.757635525623558e-15
-43.75,0.00243559494753778,-1.7119843894269202e-15
-43.65234375,0.000595349435112819,4.801240816757631e-16
-43.5546875,-0.0013098212702132234,2.3038181640476784e-15
-43.45703125,-0.003187849824705317,4.082187401570633e-15
-43.359375,-0.004946174808926744,5.311199513630308e-15
-43.26171875,-0.006496234557174112,6.338459557039321e-15
-43.1640625,-0.007757865565349123,6.687299353604786e-15
-43.06640625,-0.008663393888576685,6.744808786059174e-15
-42.96875,-0.009161215150174495,6.074095509215072e-15
-42.87109375,-0.009218675553974211,5.111079258462152e-15
-42.7734375,-0.008824092847935082,3.4642009730286555e-15
-42.67578125,-0.007987792257598098,1.6195273845036751e-15
-42.578125,-0.006742077016432874,-7.724857662196182e-16
-42.48046875,-0.005140104532846273,-3.1836561823358385e-15
-42.3828125,-0.0032536949401845445,-5.934201538292058e-15
-42.28515625,-0.0011701556689431305,-8.470307804447218e-15
-42.1875,0.0010117397454909953,-1.1102745895193567e-14
-42.08984375,0.0031864317114278225,-1.3274449573255954e-14
-41.9921875,0.005246687094960067,-1.5310286262421865e-14
-41.89453125,0.007088890299963555,-1.6673408835719103e-14
-41.796875,0.00861824546188682,-1.772528043638031e-14
